-430.786600 -3.500726 0.000000 1
-416.943920 100.396249 0.000000 1
-416.943920 84.412099 0.000000 1
-416.943920 68.427949 0.000000 1
-416.943920 52.443799 0.000000 1
-416.943920 36.459649 0.000000 1
-416.943920 20.475499 0.000000 1
-416.943920 4.491349 0.000000 1
-416.943920 -11.492801 0.000000 1
-416.943920 -27.476951 0.000000 1
-416.943920 -43.461101 0.000000 1
-416.943920 -59.445251 0.000000 1
-416.943920 -75.429401 0.000000 1
-416.943920 -91.413552 0.000000 1
-416.943920 -107.397702 0.000000 1
-403.101240 140.356624 0.000000 1
-403.101240 124.372474 0.000000 1
-403.101240 108.388324 0.000000 1
-403.101240 92.404174 0.000000 1
-403.101240 76.420024 0.000000 1
-403.101240 60.435874 0.000000 1
-403.101240 44.451724 0.000000 1
-403.101240 28.467574 0.000000 1
-403.101240 12.483424 0.000000 1
-403.101240 -3.500726 0.000000 1
-403.101240 -19.484876 0.000000 1
-403.101240 -35.469026 0.000000 1
-403.101240 -51.453176 0.000000 1
-403.101240 -67.437326 0.000000 1
-403.101240 -83.421477 0.000000 1
-403.101240 -99.405627 0.000000 1
-403.101240 -115.389777 0.000000 1
-403.101240 -131.373927 0.000000 1
-403.101240 -147.358077 0.000000 1
-389.258560 164.332849 0.000000 1
-389.258560 148.348699 0.000000 1
-389.258560 132.364549 0.000000 1
-389.258560 116.380399 0.000000 1
-389.258560 100.396249 0.000000 1
-389.258560 84.412099 0.000000 1
-389.258560 68.427949 0.000000 1
-389.258560 52.443799 0.000000 1
-389.258560 36.459649 0.000000 1
-389.258560 20.475499 0.000000 1
-389.258560 4.491349 0.000000 1
-389.258560 -11.492801 0.000000 1
-389.258560 -27.476951 0.000000 1
-389.258560 -43.461101 0.000000 1
-389.258560 -59.445251 0.000000 1
-389.258560 -75.429401 0.000000 1
-389.258560 -91.413552 0.000000 1
-389.258560 -107.397702 0.000000 1
-389.258560 -123.381852 0.000000 1
-389.258560 -139.366002 0.000000 1
-389.258560 -155.350152 0.000000 1
-389.258560 -171.334302 0.000000 1
-375.415880 188.309074 0.000000 1
-375.415880 172.324924 0.000000 1
-375.415880 156.340774 0.000000 1
-375.415880 140.356624 0.000000 1
-375.415880 124.372474 0.000000 1
-375.415880 108.388324 0.000000 1
-375.415880 92.404174 0.000000 1
-375.415880 76.420024 0.000000 1
-375.415880 60.435874 0.000000 1
-375.415880 44.451724 0.000000 1
-375.415880 28.467574 0.000000 1
-375.415880 12.483424 0.000000 1
-375.415880 -3.500726 0.000000 1
-375.415880 -19.484876 0.000000 1
-375.415880 -35.469026 0.000000 1
-375.415880 -51.453176 0.000000 1
-375.415880 -67.437326 0.000000 1
-375.415880 -83.421477 0.000000 1
-375.415880 -99.405627 0.000000 1
-375.415880 -115.389777 0.000000 1
-375.415880 -131.373927 0.000000 1
-375.415880 -147.358077 0.000000 1
-375.415880 -163.342227 0.000000 1
-375.415880 -179.326377 0.000000 1
-375.415880 -195.310527 0.000000 1
-375.415880 -211.294677 0.000000 1
-361.573200 212.285299 0.000000 1
-361.573200 196.301149 0.000000 1
-361.573200 180.316999 0.000000 1
-361.573200 164.332849 0.000000 1
-361.573200 148.348699 0.000000 1
-361.573200 132.364549 0.000000 1
-361.573200 116.380399 0.000000 1
-361.573200 100.396249 0.000000 1
-361.573200 84.412099 0.000000 1
-361.573200 68.427949 0.000000 1
-361.573200 52.443799 0.000000 1
-361.573200 36.459649 0.000000 1
-361.573200 20.475499 0.000000 1
-361.573200 4.491349 0.000000 1
-361.573200 -11.492801 0.000000 1
-361.573200 -27.476951 0.000000 1
-361.573200 -43.461101 0.000000 1
-361.573200 -59.445251 0.000000 1
-361.573200 -75.429401 0.000000 1
-361.573200 -91.413552 0.000000 1
-361.573200 -107.397702 0.000000 1
-361.573200 -123.381852 0.000000 1
-361.573200 -139.366002 0.000000 1
-361.573200 -155.350152 0.000000 1
-361.573200 -171.334302 0.000000 1
-361.573200 -187.318452 0.000000 1
-361.573200 -203.302602 0.000000 1
-361.573200 -219.286752 0.000000 1
-347.730520 236.261524 0.000000 1
-347.730520 220.277374 0.000000 1
-347.730520 204.293224 0.000000 1
-347.730520 188.309074 0.000000 1
-347.730520 172.324924 0.000000 1
-347.730520 156.340774 0.000000 1
-347.730520 140.356624 0.000000 1
-347.730520 124.372474 0.000000 1
-347.730520 108.388324 0.000000 1
-347.730520 92.404174 0.000000 1
-347.730520 76.420024 0.000000 1
-347.730520 60.435874 0.000000 1
-347.730520 44.451724 0.000000 1
-347.730520 28.467574 0.000000 1
-347.730520 12.483424 0.000000 1
-347.730520 -3.500726 0.000000 1
-347.730520 -19.484876 0.000000 1
-347.730520 -35.469026 0.000000 1
-347.730520 -51.453176 0.000000 1
-347.730520 -67.437326 0.000000 1
-347.730520 -83.421477 0.000000 1
-347.730520 -99.405627 0.000000 1
-347.730520 -115.389777 0.000000 1
-347.730520 -131.373927 0.000000 1
-347.730520 -147.358077 0.000000 1
-347.730520 -163.342227 0.000000 1
-347.730520 -179.326377 0.000000 1
-347.730520 -195.310527 0.000000 1
-347.730520 -211.294677 0.000000 1
-347.730520 -227.278827 0.000000 1
-347.730520 -243.262977 0.000000 1
-333.887840 260.237749 0.000000 1
-333.887840 244.253599 0.000000 1
-333.887840 228.269449 0.000000 1
-333.887840 212.285299 0.000000 1
-333.887840 196.301149 0.000000 1
-333.887840 180.316999 0.000000 1
-333.887840 164.332849 0.000000 1
-333.887840 148.348699 0.000000 1
-333.887840 132.364549 0.000000 1
-333.887840 116.380399 0.000000 1
-333.887840 100.396249 0.000000 1
-333.887840 84.412099 0.000000 1
-333.887840 -91.413552 0.000000 1
-333.887840 -107.397702 0.000000 1
-333.887840 -123.381852 0.000000 1
-333.887840 -139.366002 0.000000 1
-333.887840 -155.350152 0.000000 1
-333.887840 -171.334302 0.000000 1
-333.887840 -187.318452 0.000000 1
-333.887840 -203.302602 0.000000 1
-333.887840 -219.286752 0.000000 1
-333.887840 -235.270902 0.000000 1
-333.887840 -251.255052 0.000000 1
-333.887840 -267.239202 0.000000 1
-320.045160 268.229824 0.000000 1
-320.045160 252.245674 0.000000 1
-320.045160 236.261524 0.000000 1
-320.045160 220.277374 0.000000 1
-320.045160 204.293224 0.000000 1
-320.045160 188.309074 0.000000 1
-320.045160 172.324924 0.000000 1
-320.045160 156.340774 0.000000 1
-320.045160 140.356624 0.000000 1
-320.045160 124.372474 0.000000 1
-320.045160 -131.373927 0.000000 1
-320.045160 -147.358077 0.000000 1
-320.045160 -163.342227 0.000000 1
-320.045160 -179.326377 0.000000 1
